created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Wed Oct 18 08:13:42 +0000 2023,1.71E+23,Ganjar sebut generasi muda berperan mewujudkan industri perikanan emlalui ekonomi biru.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/bHKeQXJP0w,0,0,2,3,in,1.67E+23,1.71E+23,EChakama27642,https://twitter.com/EChakama27642/status/1714555338870104105
Wed Oct 18 08:13:33 +0000 2023,1.71E+23,SOSOK GANJAR DI MATA MAHFUD..!  Prof Mahfud MD yakin Ganjar Pranowo adalah figur yang tepat untuk memimpin bangsa Indonesia dengan tetap berpegang pada konstitusi   Rapatkan Barisan untuk Ganjar Mahfud  #GanjarMahfud2024 https://t.co/OcCG1t68H4,0,5,27,61,in,1.16E+23,1.71E+23,BiLLRaY2019,https://twitter.com/BiLLRaY2019/status/1714555302467805622
Wed Oct 18 08:13:25 +0000 2023,1.71E+23,Ribuan mahasiswa Malang Raya menyambut kedatangan Ganjar di Universitas Negeri Malang.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/5SvJVXUk1F,0,0,1,2,in,1.67E+23,1.71E+23,IyshaJeena20289,https://twitter.com/IyshaJeena20289/status/1714555266723963191
Wed Oct 18 08:13:23 +0000 2023,1.71E+23,Ganjar Pranowo &amp  Mahfud MD: Visi Kepemimpinan yang Terbaik. Ayo Doakan Kemenangan Mereka! #GanjarMahfud2024,0,0,0,0,in,3075899504,1.71E+23,CaloDosa,https://twitter.com/CaloDosa/status/1714555260830945606
Wed Oct 18 08:13:22 +0000 2023,1.71E+23,@janenuby wah mantap  #GanjarMahfud2024,0,0,0,0,in,1.61E+22,1.71E+23,p00rguy99,https://twitter.com/p00rguy99/status/1714555255105749132
Wed Oct 18 08:13:14 +0000 2023,1.71E+23,@strssovrld semangaattt pak ganjar mahfud! 😍😍 #GanjarMahfud2024,0,0,0,0,in,1.60E+23,1.71E+23,elsanayara_,https://twitter.com/elsanayara_/status/1714555222629228602
Wed Oct 18 08:13:13 +0000 2023,1.71E+23,@samgoundez @hilalmultibiz @Urrangawak @ganjarpranowo @mohmahfudmd @ch_chotimah2 @03__nakula @NgkongRoses @FirzaHusainID @AntoniusCDN @seruanhl @Miduk17 @denni_sauya @B3doel___ Done...  Orang baik itu pasti pilih orang baik 💪  #GanjarMahfud2024 https://t.co/S25dlT4NDa,0,0,0,2,in,1.26E+23,1.71E+23,Joker_Wedoks,https://twitter.com/Joker_Wedoks/status/1714555217956802623
Wed Oct 18 08:13:07 +0000 2023,1.71E+23,@janenuby wan mantap nih #GanjarMahfud2024,0,0,0,0,in,1.71E+23,1.71E+23,luflilof,https://twitter.com/luflilof/status/1714555193164001593
Wed Oct 18 08:13:05 +0000 2023,1.71E+23,Ganjar mengajak mahasiswa Malang Raya berkontribusi dalam pengembangan ekonomi berkelanjutan.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/VdsxXU57hv,0,0,2,2,in,1.67E+23,1.71E+23,FaribaIhza5561,https://twitter.com/FaribaIhza5561/status/1714555183773217194
Wed Oct 18 08:13:00 +0000 2023,1.71E+23,"Bersama dalam Do'a, menciptakan aura harapan yang tak terbatas untuk masa depan yang lebih cerah bagi seluruh bangsa Indonesia #GanjarMahfud2024 Ganjar Mahfud #SumateraBarat Sumatera barat Sumbar https://t.co/qNbI4sNdpT",0,0,0,0,in,1.69E+23,1.71E+23,SAGASUMBAR_,https://twitter.com/SAGASUMBAR_/status/1714555162298065292
Wed Oct 18 08:12:56 +0000 2023,1.71E+23,Kami Mendukung Ganjar Pranowo &amp  Mahfud MD 2024! Mari Sama-sama Doakan Mereka Untuk Kemenangan. #GanjarMahfud2024,0,0,0,0,in,3075899504,1.71E+23,CaloDosa,https://twitter.com/CaloDosa/status/1714555145726648484
Wed Oct 18 08:12:38 +0000 2023,1.71E+23,Ganjar sebut generasi muda Indonesia merupakan sumber kekuatan.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/3EPPfVCY0E,0,0,2,2,in,1.67E+23,1.71E+23,JHaziqa94433,https://twitter.com/JHaziqa94433/status/1714555071017717802
Wed Oct 18 08:12:37 +0000 2023,1.71E+23,"@janenuby ternyata capresnya pak mahfud yah, serasi nih untuk Indonesia 2024 #GanjarMahfud2024",0,0,0,0,in,1.69E+23,1.71E+23,foroliverr,https://twitter.com/foroliverr/status/1714555064814338536
Wed Oct 18 08:12:21 +0000 2023,1.71E+23,Alhamdulillah pemimpin bangsa Ganjar Mahfud yang pasti amanah memimpin bangsa tapi juga memilliki ilmu agama yang baik👏  #ganjarmahfud2024 #GAMA #Pilpres2024 #bandung #GanjarPranowo #GanjarCapres #GanjarPresiden https://t.co/6HedA5IIg6,0,0,0,0,in,1.56E+23,1.71E+23,farrahmels,https://twitter.com/farrahmels/status/1714555000209494324
Wed Oct 18 08:12:12 +0000 2023,1.71E+23,Ganjar membawa kebahagiaan pada penyandang disabilitas di YPAC Malang.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/MsYkNRMfO7,0,0,1,1,in,1.67E+23,1.71E+23,BakhitaCal75734,https://twitter.com/BakhitaCal75734/status/1714554961332457578
Wed Oct 18 08:11:55 +0000 2023,1.71E+23,"@strssovrld semangat pak Ganjar dan pak Mahfud, sukses pemilu 2024 #GanjarMahfud2024",0,0,0,1,in,1.69E+23,1.71E+23,laodpuput62,https://twitter.com/laodpuput62/status/1714554890431922478
Wed Oct 18 08:11:53 +0000 2023,1.71E+23,Ganjar menegaskan dirinya akan mempertahankan hak-hak kelompok penyandang disabilitas.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/dxL65E8WHZ,0,0,1,4,in,1.67E+23,1.71E+23,FarissuGaz61527,https://twitter.com/FarissuGaz61527/status/1714554884291494390
Wed Oct 18 08:11:30 +0000 2023,1.71E+23,@dwikyenggar Orang baik pilih orang baik ✌️  #GanjarMahfud2024 https://t.co/cScIf8qZJv,0,0,0,2,in,1.26E+23,1.71E+23,Joker_Wedoks,https://twitter.com/Joker_Wedoks/status/1714554785901445127
Wed Oct 18 08:11:23 +0000 2023,1.71E+23,Ganjar siap mendukung disabilitas menuju mandiri dan keberhasilan.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/I4i04hKXr5,0,0,1,7,in,1.67E+23,1.71E+23,HuriyyahE3684,https://twitter.com/HuriyyahE3684/status/1714554754695831728
Wed Oct 18 08:11:15 +0000 2023,1.71E+23,@akbarfaizal68 angin segar ganjar - mahfud md... ditengah hiruk pikuk keanehan MK  ada angin segar dengan kehadiran mahfud md. menjadi jawaban dan solusi.  #GanjarMahfud2024,0,0,0,0,in,465180236,1.71E+23,SterForex,https://twitter.com/SterForex/status/1714554722903031936
Wed Oct 18 08:10:55 +0000 2023,1.71E+23,Ganjar Pranowo pastikan siap bantu anak-anak disabilitas hingga mandiri dan berprestasi 🔥 #GanjarPilihanTepat2024   #GanjarMahfud2024 #GanjarJagaDemokrasi Pak Prabowo Cawapres Inisial M Pasangan GAMA Anies - Muhaimin Sandiaga Uno Rabu Mamat Erick Jawa Timur Hitam Pilpres 2024 https://t.co/hHLn6v5zVe,0,0,1,6,in,3138428618,1.71E+23,Freedom45_,https://twitter.com/Freedom45_/status/1714554637347610786
Wed Oct 18 08:10:50 +0000 2023,1.71E+23,Ganjar menilai BEM sangat kritis dan peduli terhadap sesama.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/CJUyoEANfX,0,0,1,5,in,1.67E+23,1.71E+23,BanafshaDi88339,https://twitter.com/BanafshaDi88339/status/1714554620138426625
Wed Oct 18 08:10:46 +0000 2023,1.71E+23,Pemimpin hebat kayak Pak #GanjarPranowo butuh sosok yg hebat juga kayak Pak #MahfudMD biar setara! Aku dukung 100%! 🥰  #ganjarmahfud #ganjarmahfud2024 #tuankurakyat #lampung https://t.co/JNlcCPwgn6,0,0,0,0,in,1.64E+23,1.71E+23,lovaniaarshelia,https://twitter.com/lovaniaarshelia/status/1714554601054359647
Wed Oct 18 08:10:38 +0000 2023,1.71E+23,"Ganjar Pranowo ternyata miliki kandidat tersendiri untuk Pasangan Cawapres 2024 tahun depan, Mahfud MD dijadikan Pasangan selengkapnya  https://t.co/rSXybZXBpf #GanjarMahfud2024",0,0,0,0,in,1.08E+23,1.71E+23,yourexarquene,https://twitter.com/yourexarquene/status/1714554569190195519
Wed Oct 18 08:10:34 +0000 2023,1.71E+23,Projo yg dukung sono apa ga ngiler liat #GanjarMahfud2024 ?   Ayo balik lagi kesini... 🤝🤝,0,0,0,0,in,68353180,1.71E+23,me__yudis,https://twitter.com/me__yudis/status/1714554552513638821
Wed Oct 18 08:10:29 +0000 2023,1.71E+23,"Ganjar berdiskusi dengan mahasiswa dari pendidikan, hukum, olahraga, hingga politik.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/ZvZdX3IwYk",0,0,1,1,in,1.67E+23,1.71E+23,DAlzena20531,https://twitter.com/DAlzena20531/status/1714554532095799377
Wed Oct 18 08:10:15 +0000 2023,1.71E+23,PREDIKSI TOTOMACAU P2 🇲🇴 18 OKTOBER 2023  Mari Kita Bantai Bersama Sama Sahabatku  Jangan Kasih Kendor Bandot nya Bossku  Info Angka 432D Bom Lanjut Gasskan WhatsApp https://t.co/wM9dOakPxw https://t.co/nZHGwASg43 100%GRATIS BOSSKU  #GanjarMahfud2024 Sandiaga Uno Mamat Inisial M https://t.co/by2Zu46Rqp,0,0,0,0,in,1.69E+23,1.71E+23,p_cuan88,https://twitter.com/p_cuan88/status/1714554470322012368
Wed Oct 18 08:10:08 +0000 2023,1.71E+23,"Atas nama cinta &amp  rakyat, gua dukung @GanjarPranowo &amp  @mohmahfudmd pake banget!! Smsm sederhana, humble, bersih, berpengalaman dan masih banyak lagi!! Pokonya #GanjarMahfud2024 JAYA JAYA!  Pak Prabowo Pasangan Sandiaga Uno Mamat Inisial M GAMA Pilpres 2024 Golput Anies - Muhaimin https://t.co/6jFpXoUhYI",0,0,0,0,in,1.64E+23,1.71E+23,awdenaa_,https://twitter.com/awdenaa_/status/1714554442807382504
Wed Oct 18 08:10:06 +0000 2023,1.71E+23,Ganjar mengajak mahasiswa Malang Raya untuk terjun ke politik.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/5wQNtgkk2S,0,0,1,4,in,1.67E+22,1.71E+23,EBaseera54949,https://twitter.com/EBaseera54949/status/1714554432850214974
Wed Oct 18 08:10:00 +0000 2023,1.71E+23,"Dengan Ganjar-Mahfud, Indonesia Akan Lebih Maju. Doakan Sukses Mereka di Pemilu 2024! #GanjarMahfud2024",0,0,0,0,in,3075899504,1.71E+23,CaloDosa,https://twitter.com/CaloDosa/status/1714554409386926442
Wed Oct 18 08:09:50 +0000 2023,1.71E+23,@siticeriaselalu Jangan kasih kendor Mak . 💪🇮🇩🇮🇩🇮🇩  #GanjarMahfud2024 https://t.co/J7T5fPjJro,0,0,0,4,in,1.26E+23,1.71E+23,Joker_Wedoks,https://twitter.com/Joker_Wedoks/status/1714554366366273837
Wed Oct 18 08:09:42 +0000 2023,1.71E+23,Ganjar ditemani oleh sejumlah seniman Tanah Air berkunjung ke kediaman kartaredjasa.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/UkgUNqMaPD,0,0,1,1,in,1.67E+23,1.71E+23,AinayyaFad44542,https://twitter.com/AinayyaFad44542/status/1714554331863925035
Wed Oct 18 08:09:37 +0000 2023,1.71E+23,Akhirnya Cawapres Pak Ganjar Pranowo sudah diumumkan jatuh kepada Pak Mahfud Md sebagai Cawapres 2024 dari PDI-Perjuangan  Selamat untuk Pak Mahfud Md terpilih sebagai Cawapres Pak Ganjar Pranowo dan siap gerak cepat untuk Indonesia Maju  #ganjarmahfud2024 https://t.co/eWQbtIG9aU,0,2,3,4,in,1.53E+23,1.71E+23,Ganjar_Jawa,https://twitter.com/Ganjar_Jawa/status/1714554311186043112
Wed Oct 18 08:09:36 +0000 2023,1.71E+23,"Bagi saya sih Ada Maksud Tersembunyi 😊 Tuhkan Bukan Gw yg Jd Cawapresnya""  Pdhal Gw Setuju Banget loh Kalau beliau Maju Cawapres Biar Makin Seru 2024 nantinya  Inget ygy  ORANG BAIK PILIH ORANG BAIK Mosok Orang Baik Pilih Penculik #GanjarMahfud2024 https://t.co/PLpB8Ue5d8""",0,1,4,3,in,1.17E+23,1.71E+23,_Umamlik,https://twitter.com/_Umamlik/status/1714554307759218800
Wed Oct 18 08:09:35 +0000 2023,1.71E+23,Kami Percaya Ganjar-Mahfud adalah Solusi Terbaik. Semoga Mereka Terpilih sebagai Pemimpin Bangsa. #GanjarMahfud2024,0,0,0,0,in,3075899504,1.71E+23,CaloDosa,https://twitter.com/CaloDosa/status/1714554302222795097
Wed Oct 18 08:09:34 +0000 2023,1.71E+23,"Siap tempur, besok otw KPU! #Ganjarmahfud2024 https://t.co/BIeCk6FNUE",0,0,0,0,in,1.37E+23,1.71E+23,Bukhori72711553,https://twitter.com/Bukhori72711553/status/1714554299068579902
Wed Oct 18 08:09:20 +0000 2023,1.71E+23,Ganjar berkunjung ke kediamam Butet Kartaredjasa karena rindu dengan makanannya.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/t5ULcSF0ME,0,0,1,1,in,1.67E+23,1.71E+23,AfiyahAyda39875,https://twitter.com/AfiyahAyda39875/status/1714554239484330245
Wed Oct 18 08:09:17 +0000 2023,1.71E+23,"anis pasangannya sama cak imin di singkat amin ,ganjar pasangan sama mahmud md di singkat jadi GAMOOd ,tinggal nunggu pa prabowo nih  #GanjarMahfud2024",0,0,0,0,in,1.16E+23,1.71E+23,pantaujhonn,https://twitter.com/pantaujhonn/status/1714554227421536529
Wed Oct 18 08:09:11 +0000 2023,1.71E+23,"Masih tentang  #GanjarMahfud2024  Mengenal Prof. Dr. H. Mohammad Mahfud MD: Akademisi, Hakim, dan Politisi https://t.co/kaFXjrSVNH",0,0,0,0,in,9.11E+22,1.71E+23,kang_santrii,https://twitter.com/kang_santrii/status/1714554204885504513
Wed Oct 18 08:09:00 +0000 2023,1.71E+23,Ganjar Pranowo berkunjung ke kediaman sastrawan Butet Kartaredjasa.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/h2BpwUUnv9,0,0,1,3,in,1.67E+23,1.71E+23,AliyahBadr98255,https://twitter.com/AliyahBadr98255/status/1714554155401162921
Wed Oct 18 08:08:56 +0000 2023,1.71E+23,"Selain sederhana, Pak #MahfudMD ini juga humble loh ke siapapun. Cocok bangeet sama Pak #Ganjar!  #GanjarPranowo #MahfudMD #ganjarmahfud2024 #Indonesia  #PemiluSerentak https://t.co/hRVoqPXnNR",0,0,0,0,in,1.56E+23,1.71E+23,madeputri02,https://twitter.com/madeputri02/status/1714554138439417898
Wed Oct 18 08:08:47 +0000 2023,1.71E+23,Ganjar-Mahfud 2024: Kepemimpinan yang Kami Impikan. Doakan dan Dukung Kemenangan Mereka! #GanjarMahfud2024,0,0,0,0,in,3075899504,1.71E+23,CaloDosa,https://twitter.com/CaloDosa/status/1714554101663777014
Wed Oct 18 08:08:43 +0000 2023,1.71E+23,9 Drama Korea On Going dengan Rating Tertinggi yang bisa Anda Tonton  #jjk239 I #GalaxyS23FE I #PalestineGenocide I Pak Prabowo I Dora I Pasangan I Erick I Mamat I #GanjarMahfud2024 I Rabu https://t.co/8UzVgMwBJt,0,0,0,0,in,1.71E+23,1.71E+23,jurnalday_info,https://twitter.com/jurnalday_info/status/1714554084370579726
Wed Oct 18 08:08:30 +0000 2023,1.71E+23,"Pilihan tepat buat dampingin Pak Ganjar, dan Pak Mahfud ini juga keluarga NU pastinya berilmu sihh! Semoga amanah Pak!   #GanjarMahfud2024 #MahfudMd Khofifah #BreakingNews Sandiaga Uno Pasangan GAMA Gofud Mamat Pak Prabowo Pilpres 2024 Jawa Timur Rabu Rumah Sakit Hitam Inisial M https://t.co/qzAPDmhuba",0,0,0,0,in,1.56E+23,1.71E+23,Ahmadrizali2121,https://twitter.com/Ahmadrizali2121/status/1714554031157498266
Wed Oct 18 08:08:18 +0000 2023,1.71E+23,Ganjar menekankan pentingnya peralatan teknis sebagai pendukung metode pengajaran industri.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/hee69QkOiA,0,0,1,2,in,1.67E+23,1.71E+23,IaeshaF607,https://twitter.com/IaeshaF607/status/1714553979785683416
Wed Oct 18 08:08:05 +0000 2023,1.71E+23,@DavidWijaya82 Alhamdulillah 🙏 Akhirnya menjadi  pasangan  RI 1 &amp  RI 2 #GanjarPresiden 🇮🇩 #GanjarMahfud2024 ❤🇮🇩,0,0,0,0,in,1.36E+23,1.71E+23,2Suryo,https://twitter.com/2Suryo/status/1714553925293216230
Wed Oct 18 08:07:55 +0000 2023,1.71E+23,Ganjar berkomitmen tingkatkan prestasi dan daya saing SDM Indonesia.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/vtZI3ksqx9,0,1,1,5,in,1.67E+23,1.71E+23,GhalisaE89877,https://twitter.com/GhalisaE89877/status/1714553882159030444
Wed Oct 18 08:07:40 +0000 2023,1.71E+23,"Jangan memilih GAMA, sebab Indonesia bakal Kacau balau. Ngeri.... Dengan tidak memilih Capres GAMA Ganjar Mahfud  kita sudah Menyelamatkan Indonesia dari kekacauan.  Pilpres 2024 Pasangan Pak Prabowo #GazaAttack  #GanjarMahfud2024 https://t.co/JVrPiFrTJP",0,1,1,1,in,1.55E+23,1.71E+23,Kayakuwek2,https://twitter.com/Kayakuwek2/status/1714553822704726336
Wed Oct 18 08:07:31 +0000 2023,1.71E+23,Ganjar memotivasi masyarakat untuk mengadopsi gaya hidup sehat.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/UJPZI6j8No,0,0,1,8,in,1.67E+23,1.71E+23,ElaneGazal56102,https://twitter.com/ElaneGazal56102/status/1714553784112971840
Wed Oct 18 08:07:10 +0000 2023,1.71E+23,@strssovrld Pasti saya dukung pak ganjar dan pak mahfud.  #GanjarMahfud2024,0,0,0,0,in,1.70E+23,1.71E+23,Annisa_zalina22,https://twitter.com/Annisa_zalina22/status/1714553696691060953
Wed Oct 18 08:07:03 +0000 2023,1.71E+23,Ganjar diskusikan isu kesehatan dalam pertemuan dengan ratusan pengusaha.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/7VYx5iEkfs,0,0,1,1,in,1.67E+23,1.71E+23,HaazirahD20083,https://twitter.com/HaazirahD20083/status/1714553665363808273
Wed Oct 18 08:06:53 +0000 2023,1.71E+23,Rapatkan barisan menangkan Ganjar – Mahfud demi masa depan Indonesia lebih baik  .  Pak Prabowo Sandiaga Uno Explosion Pasangan GAMA Mamat Mamat PDIP Pilpres 2024 Golput Dora Cawapres Rumah Sakit Beijing #GanjarMahfud2024 https://t.co/YvAEh5N83h,4,0,6,8,in,1.64E+23,1.71E+23,PertiwiSeptania,https://twitter.com/PertiwiSeptania/status/1714553622397325573
Wed Oct 18 08:06:47 +0000 2023,1.71E+23,Rapatkan barisan menangkan Ganjar – Mahfud demi masa depan Indonesia lebih baik  .  Pak Prabowo Sandiaga Uno Explosion Pasangan GAMA Mamat Mamat PDIP Pilpres 2024 Golput Dora Cawapres Rumah Sakit Beijing #GanjarMahfud2024 https://t.co/UhS2tetk2x,4,0,6,8,in,1.64E+22,1.71E+23,AzaliaKarlina,https://twitter.com/AzaliaKarlina/status/1714553597378412900
Wed Oct 18 08:06:41 +0000 2023,1.71E+23,Rapatkan barisan menangkan Ganjar – Mahfud demi masa depan Indonesia lebih baik  .  Pak Prabowo Sandiaga Uno Explosion Pasangan GAMA Mamat Mamat PDIP Pilpres 2024 Golput Dora Cawapres Rumah Sakit Beijing #GanjarMahfud2024 https://t.co/EWIBCm3YD8,4,0,6,8,in,1.64E+23,1.71E+23,ArjanggiKrina,https://twitter.com/ArjanggiKrina/status/1714553574255214645
Wed Oct 18 08:06:35 +0000 2023,1.71E+23,Rapatkan barisan menangkan Ganjar – Mahfud demi masa depan Indonesia lebih baik  .  Pak Prabowo Sandiaga Uno Explosion Pasangan GAMA Mamat Mamat PDIP Pilpres 2024 Golput Dora Cawapres Rumah Sakit Beijing #GanjarMahfud2024 https://t.co/olyYd1YHqp,4,0,6,8,in,1.66E+23,1.71E+23,JogjaGanjar,https://twitter.com/JogjaGanjar/status/1714553550439866704
Wed Oct 18 08:06:35 +0000 2023,1.71E+23,"Ganjar ungkap, meningkatnya industri kesehatan akan berkontribusi pada perbaikan layanan kesehatan.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/jA3gqyKAUI",0,3,1,10,in,1.67E+23,1.71E+23,AsilahBush82543,https://twitter.com/AsilahBush82543/status/1714553550280524273
Wed Oct 18 08:06:29 +0000 2023,1.71E+23,Rapatkan barisan menangkan Ganjar – Mahfud demi masa depan Indonesia lebih baik  .  Pak Prabowo Sandiaga Uno Explosion Pasangan GAMA Mamat Mamat PDIP Pilpres 2024 Golput Dora Cawapres Rumah Sakit Beijing #GanjarMahfud2024 https://t.co/0G3wRbXdDI,4,0,6,8,in,1.64E+23,1.71E+23,arifah_rahmaaa,https://twitter.com/arifah_rahmaaa/status/1714553525341188398
Wed Oct 18 08:06:21 +0000 2023,1.71E+23,@Sgm_mks @gibran_tweet #GanjarMahfud2024 PDIP,0,0,0,0,in,1.69E+23,1.71E+23,siplontang10462,https://twitter.com/siplontang10462/status/1714553489148543173
Wed Oct 18 08:06:10 +0000 2023,1.71E+23,Ganjar membahas era digital dan pendidikan inklusif untuk seluruh masyarakat Indonesia.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/AExlBIRGqo,0,0,2,9,in,1.67E+22,1.71E+23,IsbahJalyl62580,https://twitter.com/IsbahJalyl62580/status/1714553443963302102
Wed Oct 18 08:06:00 +0000 2023,1.71E+23,"Bersama dalam Do'a, menciptakan aura harapan yang tak terbatas untuk masa depan yang lebih cerah bagi seluruh bangsa Indonesia #NusaTenggaraTimur Nusa tenggara timur NTT #GanjarMahfud2024 Ganjar Mahfud https://t.co/mrVUCYvwoI",0,0,0,0,in,1.69E+23,1.71E+23,SAGANTT,https://twitter.com/SAGANTT/status/1714553400694886614
Wed Oct 18 08:05:32 +0000 2023,1.71E+23,Ganjar sebut aspirasi mahasiswa adalah fondasi untuk penegakan hukum yang lebih baik.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/mE0jGZFU7f,0,0,2,7,in,1.67E+23,1.71E+23,fakira75113,https://twitter.com/fakira75113/status/1714553282428092747
Wed Oct 18 08:05:07 +0000 2023,1.71E+23,Ganjar berinteraksi dengan puluhan mahasiswa BEM Malang Raya di RM Parikaton.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/FTqt7Flyxp,0,1,2,7,in,1.67E+23,1.71E+23,EimanGamil29263,https://twitter.com/EimanGamil29263/status/1714553180389052624
Wed Oct 18 08:05:00 +0000 2023,1.71E+23,"Mahfud MD jadi Bacawapres, Megawati: pendekar hukum yang belain saya saat dibully #GanjarPranowo #GanjarMahfud2024 #MahfudMD https://t.co/KCMHgFennd",0,0,0,0,in,132078023,1.71E+23,officialinews_,https://twitter.com/officialinews_/status/1714553149543927979
Wed Oct 18 08:05:00 +0000 2023,1.71E+23,#GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman #tolakintoleransi #tolakradikalisme https://t.co/FYmiDQCRYa,0,0,0,0,in,1.55E+23,1.71E+23,yogyakuat,https://twitter.com/yogyakuat/status/1714553148990460311
Wed Oct 18 08:04:54 +0000 2023,1.71E+23,Ganjar berdiskusi produktif dengan BEM Malang mengenai penegakan hukum.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/64AHJddYQl,0,1,3,7,in,1.67E+23,1.71E+23,ChessyEttr77807,https://twitter.com/ChessyEttr77807/status/1714553124214734988
Wed Oct 18 08:04:06 +0000 2023,1.71E+23,Ganjar mendapat hadiah lukisan bergambar wajahnya dari Haryoko.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/SF1jS944py,0,0,2,5,in,1.67E+23,1.71E+23,AClemira19958,https://twitter.com/AClemira19958/status/1714552925547295165
